id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,features
512196,Happy Death Day 2U,6.304,3118,Released,2019-02-13,25327500,100,False,/bU1n7bkDviEqwfKFTbjQ8BFrqEN.jpg,9000000,https://www.happydeathday.com,tt8155288,en,Happy Death Day 2U,"Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone.",18.181,/4tdnePOkOOzwuGPEOAHp8UA4vqx.jpg,Death makes a killer comeback.,"Comedy, Horror, Science Fiction","Digital Riot Media, Blumhouse Productions",United States of America,English,"psychopath, college, sequel, murder, time loop, slasher, university, aftercreditsstinger, stabbed to death","Happy Death Day 2U Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone. Comedy, Horror, Science Fiction"
258230,A Monster Calls,7.263,3118,Released,2016-10-07,47309313,108,False,/mAUfGMmYmsBeKRHlBdaj7YUe1Ow.jpg,43000000,http://www.focusfeatures.com/amonstercalls,tt3416532,en,A Monster Calls,A boy imagines a monster that helps him deal with his difficult life and see the world in a different way.,17.74,/eNTalDnE6AcFKghdvws2ckguYWC.jpg,Stories are wild creatures.,"Drama, Fantasy","River Road Entertainment, Participant, Apaches Entertainment, La Trini, A Monster Calls AIE, Telecinco Cinema, Summit Entertainment, Focus Features","Spain, United States of America",English,"dream, monster, based on novel or book, nightmare, grandparent grandchild relationship, truth, tree, artist, bullying, terminal illness, bully, cancer, disease, grandmother","A Monster Calls A boy imagines a monster that helps him deal with his difficult life and see the world in a different way. Drama, Fantasy"
340102,The New Mutants,6.1,3106,Released,2020-04-02,49169594,94,False,/eCIvqa3QVCx6H09bdeOS8Al2Sqy.jpg,67000000,https://www.20thcenturystudios.com/movies/the-new-mutants,tt4682266,en,The New Mutants,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",26.231,/xZNw9xxtwbEf25NYoz52KdbXHPM.jpg,It's time to face your demons.,"Science Fiction, Horror, Action, Mystery, Adventure","20th Century Studios, Genre Films, Sunswept Entertainment",United States of America,"English, Latin, Portuguese","superhero, mutant, based on comic, superhero team, captivity","The New Mutants Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves. Science Fiction, Horror, Action, Mystery, Adventure"
256274,"As Above, So Below",6.664,3103,Released,2014-08-14,41900000,93,False,/w2IVckABEbAZOhuuLcQRHdyI6uk.jpg,5000000,http://www.asabovesobelowmovie.com/,tt2870612,en,"As Above, So Below","When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",33.512,/oJZSajKLJkoTOzSZQN2ZwRnPwHZ.jpg,The only way out is down,"Horror, Thriller","Brothers Dowdle Productions, Legendary Pictures, Universal Pictures","France, United States of America",English,"treasure, paris, france, loss of loved one, catacombs, female protagonist, scientist, archaeologist, subjective camera, found footage, adventurer, archeology, female archeologist, philosopher's stone","As Above, So Below When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead. Horror, Thriller"
400650,Mary Poppins Returns,6.5,3101,Released,2018-12-13,348807090,131,False,/oGzToOBTRdXVOrHj8r0VgK3d2sU.jpg,130000000,https://movies.disney.com/mary-poppins-returns,tt5028340,en,Mary Poppins Returns,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",17.19,/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg,Magic Always Returns.,"Fantasy, Family, Comedy","Walt Disney Pictures, Marc Platt Productions, Lucamar Productions",United States of America,English,"london, england, based on novel or book, magic, nanny, musical, family relationships, sequel, animated scene, female protagonist, housekeeper, family, discipline, depression era, live action and animation, 1930s","Mary Poppins Returns Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures. Fantasy, Family, Comedy"
13387,Transporter 3,6.142,3097,Released,2008-11-26,108979549,104,False,/nNbxrSyKUTMVwpnFgnKH9ZV0QZ8.jpg,30000000,http://transporter3film.com/,tt1129442,en,Transporter 3,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.",25.008,/o4w9VF3GRZuXe9NHHvZ07pJespl.jpg,"This time, the rules are the same. Except one.","Action, Adventure, Thriller, Crime","Grive Productions, EuropaCorp, TF1 Films Production, Quinta Communications, Current Entertainment, Canal+, Lionsgate","France, United States of America","English, Ukrainian, French, Russian, Hungarian","martial arts, police, killing, detective, love, police chase, gunfight, taken, action hero","Transporter 3 Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective. Action, Adventure, Thriller, Crime"
55779,Final Destination 5,6.093,3096,Released,2011-08-12,157887643,92,False,/5cG2XcylxUIclQsGPBKTtfoqcBV.jpg,47000000,http://finaldestinationmovie.warnerbros.com/index.html,tt1622979,en,Final Destination 5,"In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.",37.981,/5uRF7zATPr0hIMfDcMEfnhMGw6a.jpg,We all share a common destination.,"Horror, Mystery","Parallel Zide, New Line Cinema, Practical Pictures",United States of America,"English, Cantonese","premonition, accidental death, crash, end is here, duringcreditsstinger","Final Destination 5 In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda. Horror, Mystery"
258216,Nymphomaniac: Vol. I,6.882,3096,Released,2013-12-25,13545832,118,False,/xIRgP0r6j3nCJELQ1Ih9rPnWjGO.jpg,0,http://www.magpictures.com/nymphomaniac,tt1937390,en,Nymphomaniac: Vol. I,"A man named Seligman finds a fainted wounded woman in an alley and he brings her home. She tells him that her name is Joe and that she is nymphomaniac. Joe tells her life and sexual experiences with hundreds of men since she was a young teenager while Seligman tells about his hobbies, such as fly fishing, reading about Fibonacci numbers or listening to organ music.",10.485,/piikL8vRh3s1ysHGTIqaZpdjfNU.jpg,Forget About Love,Drama,"Zentropa Entertainments, Les Films du Losange, Caviar, Slot Machine, Zentropa International Köln, Artificial Eye, Heimatfilm, Film i Väst, Ciné+, Canal+, Eurimages, DR, Zenbelgie BVBA, Groupe Grand Accord, ARTE France Cinéma, CNC, Det Danske Filminstitut, Svenska Filminstitutet, Zentropa International France, Zentropa International Sweden","Belgium, Denmark, France, Germany, United Kingdom",English,"uniform, virgin, sexual obsession, fly fishing, sex addiction, sin, beating, sexual promiscuity, promiscuity, promiscuous woman, addict, experience, abuse, sex","Nymphomaniac: Vol. I A man named Seligman finds a fainted wounded woman in an alley and he brings her home. She tells him that her name is Joe and that she is nymphomaniac. Joe tells her life and sexual experiences with hundreds of men since she was a young teenager while Seligman tells about his hobbies, such as fly fishing, reading about Fibonacci numbers or listening to organ music. Drama"
252,Willy Wonka & the Chocolate Factory,7.483,3091,Released,1971-06-29,4000000,99,False,/idfNNlVwjVkBQrM2eWpLZiDOTIc.jpg,3000000,https://www.warnerbros.com/movies/willy-wonka-chocolate-factory,tt0067992,en,Willy Wonka & the Chocolate Factory,"When eccentric candy man Willy Wonka promises a lifetime supply of sweets and a tour of his chocolate factory to five lucky kids, penniless Charlie Bucket seeks the golden ticket that will make him a winner.",34.56,/vmpsZkrs4Uvkp9r1atL8B3frA63.jpg,It's Scrumdidilyumptious!,"Family, Fantasy, Comedy",David L. Wolper Productions,United States of America,"French, English, Italian, German","factory worker, factory, based on novel or book, chocolate, candy, overweight child, grandparent grandchild relationship, tv addicted person, musical, single, teacher, based on children's book, poor kid, eccentric man, grandfather grandson relationship, candy bar","Willy Wonka & the Chocolate Factory When eccentric candy man Willy Wonka promises a lifetime supply of sweets and a tour of his chocolate factory to five lucky kids, penniless Charlie Bucket seeks the golden ticket that will make him a winner. Family, Fantasy, Comedy"
94329,The Raid,7.421,3089,Released,2012-03-23,9148519,101,False,/9Pn8ACcgj5gDF9wY61tL3Y8LZbr.jpg,1100000,http://www.sonyclassics.com/theraid/,tt1899353,id,Serbuan Maut,"Deep in the heart of Jakarta's slums lies an impenetrable safe house for the world's most dangerous killers and gangsters. Until now, the run-down apartment block has been considered untouchable to even the bravest of police. Cloaked under the cover of pre-dawn darkness and silence, an elite swat team is tasked with raiding the safe house in order to take down the notorious drug lord that runs it.  But when a chance encounter with a spotter blows their cover and news of their assault reaches the drug lord, the building's lights are cut and all the exits blocked. Stranded on the sixth floor with no way out, the unit must fight their way through the city's worst to survive their mission. Starring Indonesian martial arts sensation Iko Uwais.",26.696,/A5KIsFWQMlvUqobZb2FInzOPlIp.jpg,"1 Ruthless Crime Lord, 20 Elite Cops, 30 Floors of Hell","Action, Thriller, Crime","Celluloid Dreams, PT. Merantau Films, XYZ Films, Stage 6 Films, Sony Pictures Classics","France, Indonesia, United States of America",Indonesian,"martial arts, crime boss, tenement, high rise, monitor, tower block, jakarta indonesia, swat","The Raid Deep in the heart of Jakarta's slums lies an impenetrable safe house for the world's most dangerous killers and gangsters. Until now, the run-down apartment block has been considered untouchable to even the bravest of police. Cloaked under the cover of pre-dawn darkness and silence, an elite swat team is tasked with raiding the safe house in order to take down the notorious drug lord that runs it.  But when a chance encounter with a spotter blows their cover and news of their assault reaches the drug lord, the building's lights are cut and all the exits blocked. Stranded on the sixth floor with no way out, the unit must fight their way through the city's worst to survive their mission. Starring Indonesian martial arts sensation Iko Uwais. Action, Thriller, Crime"
871,Planet of the Apes,7.643,3086,Released,1968-02-07,32589624,112,False,/pNlDNGmEPx9zt00zoPhP2VUuITv.jpg,5800000,https://www.20thcenturystudios.com/movies/planet-of-the-apes-1968,tt0063442,en,Planet of the Apes,"Astronaut Taylor crash lands on a distant planet ruled by apes who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",40.773,/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg,"Somewhere in the Universe, there must be something better than man!","Science Fiction, Adventure, Drama, Action","APJAC Productions, 20th Century Fox",United States of America,English,"space marine, bondage, human evolution, based on novel or book, gorilla, dystopia, chimp, slavery, time travel, space travel, apocalypse, astronaut, ape, human subjugation","Planet of the Apes Astronaut Taylor crash lands on a distant planet ruled by apes who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist. Science Fiction, Adventure, Drama, Action"
